256	21965	16.015625	11.341463	34.373764	298.244112
512	41869	26.562500	16.235294	39.918853	294.826816
768	59360	39.453125	19.712871	39.850898	288.034730
1024	74740	47.656250	16.229508	36.149213	284.260526
1280	89790	48.828125	15.600000	36.847895	284.221890
1536	104671	50.000000	16.257813	40.543346	288.745276
1792	117508	58.984375	15.476821	39.238968	289.472813
2048	129670	62.500000	16.012500	38.893495	293.821999
2304	141444	62.500000	13.587500	40.639555	283.232600
2560	151595	69.921875	13.692737	41.704685	287.252712
2816	162334	68.359375	15.080000	40.614736	294.358817
3072	173303	67.187500	14.936047	42.063683	284.847422
3328	181370	79.687500	14.053922	41.971895	281.603229
3584	189265	79.296875	12.783251	44.624227	293.028284
3840	196977	82.031250	14.819048	42.455855	289.264490
4096	204519	82.421875	14.417062	42.499428	281.839828
4352	211410	84.765625	13.783410	47.080669	292.240313
4608	217398	88.671875	13.603524	42.072185	282.705879
4864	224565	84.765625	15.055300	42.238706	289.794362
5120	230438	90.625000	14.969828	46.176419	291.914910
5376	236646	88.281250	14.194690	45.724429	277.931768
5632	241732	93.750000	14.525000	44.351112	279.213739
5888	247587	91.406250	15.619658	44.382403	277.981711
6144	253116	93.359375	16.020921	45.306513	277.038897
6400	258445	92.968750	14.827731	42.618431	270.001964
6656	263503	93.359375	14.050209	43.139248	287.233225
6912	268520	93.359375	13.878661	42.620575	280.241443
7168	273346	95.312500	14.860656	45.187390	280.546943
7424	278216	95.703125	15.387755	44.433880	267.777053
7680	283004	93.750000	13.283333	45.719310	277.889453
7936	287847	94.531250	14.227273	46.334904	272.458834
8192	292124	96.875000	14.020161	46.269800	272.087180
8448	297334	93.750000	15.041667	46.065926	279.540547
8704	302264	94.531250	14.586777	45.445669	287.875479
8960	306617	96.875000	14.326613	45.836864	290.416795
9216	310860	96.484375	13.534413	47.092364	279.879099
9472	315028	96.484375	13.230769	46.857370	279.134625
9728	319382	97.265625	14.674699	50.523069	288.269417
9984	323182	97.656250	12.800000	44.459992	272.750252
10240	327624	96.875000	14.685484	45.717940	276.371841
10496	331881	96.875000	13.939516	46.182325	286.409350
10752	336132	97.656250	14.604000	44.478753	287.818876
11008	340584	96.484375	14.380567	43.584954	290.958317
11264	344829	96.484375	13.542510	49.171892	277.253819
11520	349430	96.484375	14.983806	46.604357	274.958226
11776	353234	99.218750	14.188976	47.157084	284.129569
12032	357629	97.656250	15.180000	46.595129	272.060800
12288	361691	96.875000	13.153226	46.919665	280.225824
12544	365709	98.046875	14.015936	50.631380	281.214215
12800	369417	98.437500	13.126984	45.316035	288.842309
13056	372975	99.609375	13.560784	42.872475	280.062374
13312	376292	99.609375	12.615686	47.777418	264.821591
13568	380306	98.828125	14.679842	47.280871	279.944097
13824	383938	98.828125	13.169960	48.234340	279.592771
14080	388009	96.875000	13.189516	46.284011	287.555155
14336	392293	96.875000	14.048387	48.603437	280.457443
14592	396123	98.437500	13.611111	49.152815	277.706279
14848	400235	98.046875	14.390438	49.068818	286.483578
15104	403939	98.046875	12.764940	48.986046	279.377740
15360	408164	97.265625	14.156627	48.424534	265.657650
15616	412208	97.656250	13.776000	45.530055	283.011089
15872	416093	98.437500	13.829365	49.646881	284.426327
16128	419874	98.828125	13.758893	46.683417	269.535368
16384	423788	97.265625	12.907631	46.774741	268.396404
16640	427649	97.656250	13.044000	49.386585	272.734364
16896	431092	99.218750	12.767717	50.426227	283.261489
17152	434578	99.218750	12.937008	47.062965	281.241937
17408	438248	98.828125	13.320158	48.913972	265.344987
17664	441931	98.046875	12.681275	49.124109	278.636651
17920	444979	100.000000	11.906250	48.273731	278.894799
18176	448628	99.218750	13.578740	48.818899	284.213621
18432	452209	98.828125	12.968379	49.394521	284.927605
18688	455774	98.437500	12.559524	50.974979	262.067673
18944	459672	98.046875	13.537849	49.906473	274.384951
19200	462982	100.000000	12.929688	46.718090	279.466301
19456	466265	99.609375	12.482353	50.362717	271.594325
19712	469610	99.609375	12.725490	50.571467	263.413796
19968	473279	99.218750	13.657480	47.769921	278.123240
20224	476683	98.828125	12.268775	51.820755	267.217794
20480	480134	98.828125	12.454545	50.679181	263.910132
20736	483733	98.828125	13.039526	49.146121	276.670931
20992	487058	99.609375	12.647059	49.248388	282.611190
21248	490661	98.437500	12.710317	49.316544	277.310483
21504	494415	98.828125	13.652174	49.772896	276.770111
21760	498248	97.265625	12.582329	50.326917	284.533373
22016	501891	98.437500	12.869048	47.332296	284.435401
22272	505398	98.046875	11.980080	49.119720	279.071048
22528	508785	99.609375	12.890196	50.426521	267.633064
22784	512078	99.609375	12.521569	52.555981	267.281624
23040	515326	99.218750	12.000000	49.798849	270.242202
23296	519080	98.046875	12.964143	49.981141	271.325939
23552	522691	98.437500	12.742063	44.107686	271.896780
23808	526139	98.437500	12.095238	49.015250	267.636545
24064	529752	99.218750	13.437008	49.277013	273.165775
24320	533116	99.609375	12.800000	51.042845	269.778237
24576	536500	99.218750	12.535433	51.177599	271.907344
24832	539865	99.218750	12.460630	48.417367	273.730496
25088	543381	98.437500	12.365079	53.165955	268.249320
25344	546748	99.609375	12.811765	52.215288	271.540980
25600	550444	97.265625	12.032129	48.133561	279.986198
25856	553872	98.828125	12.363636	51.422237	267.922948
26112	557225	98.828125	12.067194	48.607628	270.144541
26368	560929	98.046875	12.764940	48.597907	274.743366
26624	564303	98.828125	12.150198	49.209953	258.085874
26880	567822	98.046875	12.027888	51.793636	267.075681
27136	571254	98.437500	12.031746	46.930562	267.437106
27392	574764	98.046875	11.992032	54.421156	270.423724
27648	578437	96.875000	11.584677	49.360943	275.837697
27904	581690	98.828125	11.671937	49.490314	274.596027
28160	584936	99.609375	12.337255	52.951367	269.002083
28416	588183	99.609375	12.341176	50.322806	268.025072
28672	591806	98.828125	13.134387	48.654191	271.879918
28928	595104	98.828125	11.849802	53.962630	269.660409
29184	598596	98.828125	12.616601	49.347514	273.806806
29440	601540	100.000000	11.500000	53.555975	272.021489
29696	604983	98.046875	11.725100	50.080908	271.686834
29952	608201	99.218750	11.881890	52.739515	269.787346
30208	611413	99.218750	11.858268	51.693273	272.907942
30464	614670	99.609375	12.380392	51.181381	274.807166
30720	618107	98.437500	12.051587	51.252789	271.776068
30976	621642	98.828125	12.786561	50.577284	268.487935
31232	624816	99.609375	12.054902	52.750053	265.473187
31488	628604	97.265625	12.401606	51.017917	271.596179
31744	632392	97.656250	12.752000	53.049242	273.904074
32000	635983	97.656250	11.964000	50.838069	272.772884
32256	639265	98.828125	11.786561	53.595423	273.458491
32512	642504	98.828125	11.616601	50.995873	277.539426
32768	645803	98.828125	11.853755	48.255840	268.735490
