256	23667	8.203125	7.952381
512	42432	29.687500	10.065789
768	58107	43.750000	11.383929
1024	71141	56.250000	12.736111
1280	82089	66.406250	13.811765
1536	92225	69.921875	13.608939
1792	101701	71.875000	12.369565
2048	110183	76.562500	12.663265
2304	119017	75.390625	13.129534
2560	128079	75.000000	13.864583
2816	137098	73.437500	11.803191
3072	144269	81.250000	11.399038
3328	151199	83.203125	12.347418
3584	157902	85.156250	13.316514
3840	164654	85.156250	13.541284
4096	170816	85.937500	11.645455
4352	176807	87.109375	12.067265
4608	182662	88.281250	12.632743
4864	187840	90.234375	11.593074
5120	193491	88.281250	11.730088
5376	198867	89.062500	11.298246
5632	203440	92.968750	11.651261
5888	208943	88.281250	11.075221
6144	213534	93.750000	12.462500
6400	218170	92.578125	11.544304
6656	222297	94.921875	11.633745
6912	227102	91.015625	10.751073
7168	231684	92.578125	11.316456
7424	235558	96.093750	11.682927
7680	240411	91.796875	11.714894
7936	245416	91.406250	11.987179
8192	249544	94.531250	11.272727
8448	253298	96.093750	11.195122
8704	257240	94.531250	10.504132
8960	261892	92.187500	11.237288
9216	266497	92.968750	11.785714
9472	271117	92.578125	11.476793
9728	275634	92.578125	11.042194
9984	280339	91.796875	11.085106
10240	284189	95.312500	10.860656
10496	288020	95.312500	10.782787
10752	292383	94.140625	11.879668
11008	297471	90.625000	11.586207
11264	301835	92.968750	10.773109
11520	306393	91.796875	10.459574
11776	310619	94.531250	11.677686
12032	315496	90.625000	10.676724
12288	320251	91.406250	10.918803
12544	324845	92.578125	11.367089
12800	329589	91.406250	10.871795
13056	334688	89.843750	10.865217
13312	339139	91.406250	9.619658
13568	344070	90.625000	10.909483
13824	348983	89.453125	9.663755
14080	353428	91.796875	9.978723
14336	357534	92.968750	9.689076
14592	361681	92.968750	9.861345
14848	366143	91.406250	9.666667
15104	371259	88.281250	9.362832
15360	376624	87.890625	10.066667
15616	381941	87.500000	9.450893
15872	386669	91.015625	10.420601
16128	391558	89.843750	9.952174
16384	396065	91.406250	9.858974
16640	401515	86.718750	9.234234
16896	406187	91.015625	10.180258
17152	411517	88.281250	10.309735
17408	416491	89.843750	10.321739
17664	422358	85.156250	9.481651
17920	427115	90.234375	9.770563
18176	433132	84.375000	9.337963
18432	438376	87.890625	9.528889
18688	442925	91.015625	9.652361
18944	447568	89.843750	8.882609
19200	452116	91.015625	9.648069
19456	457610	87.109375	9.838565
