256	23206	10.546875	11.333333
512	42744	29.296875	19.173333
768	61735	32.421875	20.373494
1024	80773	31.250000	17.975000
1280	99517	31.640625	15.358025
1536	115606	44.140625	15.831858
1792	131299	46.484375	16.747899
2048	146377	50.000000	17.796875
2304	159388	60.546875	18.780645
2560	172490	59.375000	17.776316
2816	184461	66.406250	19.829412
3072	196671	66.015625	20.769231
3328	207289	71.484375	18.131148
3584	218417	71.875000	21.347826
3840	227848	77.343750	18.338384
4096	236944	77.734375	17.065327
4352	246539	77.343750	19.166667
4608	255456	79.296875	17.817734
4864	263317	83.984375	17.493023
5120	271800	82.812500	19.259434
5376	280359	83.593750	20.369159
5632	288184	85.546875	18.835616
5888	295954	86.328125	19.321267
6144	303527	88.281250	20.234513
6400	311203	83.593750	16.242991
6656	318587	86.328125	17.574661
6912	325663	88.281250	18.035398
7168	332467	90.625000	18.982759
7424	339416	89.453125	18.554585
7680	345922	91.015625	18.051502
7936	352343	92.578125	19.075949
8192	358614	92.187500	18.097458
8448	364843	93.359375	18.949791
8704	370883	93.750000	18.500000
8960	377551	91.796875	19.438298
9216	383516	94.921875	19.197531
9472	389798	92.578125	18.489451
9728	395380	96.093750	18.626016
9984	401318	91.796875	16.331915
10240	407502	93.359375	18.761506
10496	413461	93.750000	18.162500
10752	419554	93.359375	18.380753
11008	425348	92.578125	16.430380
11264	431368	94.921875	19.423868
11520	437597	92.578125	18.265823
11776	443376	94.921875	18.432099
12032	449141	94.531250	18.037190
12288	454953	93.359375	17.205021
12544	460481	95.703125	18.073469
12800	465503	98.437500	18.341270
13056	470557	95.703125	16.138776
13312	475860	96.484375	17.825911
13568	481591	95.703125	18.902041
13824	487512	94.531250	18.681818
14080	492768	95.703125	16.963265
14336	497850	96.484375	16.931174
14592	503430	95.703125	18.285714
14848	508860	95.703125	17.673469
15104	514499	94.531250	17.516529
15360	520166	93.359375	16.598326
15616	525576	95.312500	17.254098
15872	531184	94.921875	17.728395
16128	536634	94.531250	16.735537
16384	542357	94.531250	17.863636
16640	547782	93.750000	15.937500
16896	553372	92.968750	15.924370
17152	558587	96.093750	17.134146
17408	563570	98.046875	17.860558
17664	568708	95.312500	16.139344
17920	574168	94.531250	16.776860
18176	579642	95.312500	17.516393
18432	584303	97.656250	16.244000
18688	589608	95.703125	17.163265
18944	594581	95.703125	15.808163
19200	600287	94.531250	17.793388
19456	605164	96.484375	16.101215
19712	610103	96.484375	16.352227
19968	615152	94.531250	15.078512
20224	619968	97.265625	16.530120
20480	625520	93.359375	16.117155
20736	630627	96.093750	16.695122
20992	635736	96.484375	17.040486
21248	640709	96.875000	16.826613
21504	646453	92.578125	16.219409
21760	651672	94.140625	15.431535
22016	656195	96.484375	14.668016
22272	662016	94.140625	17.929461
22528	667594	92.187500	15.161017
22784	672305	96.484375	15.429150
23040	677393	95.312500	15.934426
23296	682349	94.531250	14.694215
23552	687995	93.359375	16.510460
23808	693665	91.406250	14.829060
24064	698861	94.531250	15.685950
24320	703709	96.484375	15.983806
24576	709006	94.921875	16.448560
24832	714065	95.312500	15.815574
25088	718436	97.656250	15.084000
25344	723669	93.359375	14.782427
25600	729173	92.968750	15.563025
25856	734342	94.921875	15.921811
26112	739307	95.703125	15.775510
26368	744705	93.359375	15.472803
26624	749612	94.140625	14.136929
26880	754955	94.531250	16.293388
27136	760140	96.875000	17.681452
27392	765216	94.921875	15.539095
27648	770182	94.921875	15.086420
27904	775614	92.968750	15.260504
28160	780334	96.875000	15.806452
28416	784689	97.265625	14.678715
28672	789785	96.093750	16.650407
28928	795246	92.968750	15.382353
29184	800127	96.093750	15.776423
29440	804711	96.484375	14.914980
29696	809732	96.093750	16.345528
29952	815504	91.406250	15.264957
30208	820173	96.484375	15.259109
30464	825289	93.359375	14.292887
30720	830221	96.484375	16.323887
30976	835027	94.921875	14.427984
31232	840108	94.921875	15.559671
31488	845188	93.750000	14.500000
31744	850385	93.750000	14.987500
32000	854489	98.046875	14.358566
32256	859466	94.531250	14.780992
32512	863977	95.703125	13.922449
32768	869315	93.359375	15.221757
33024	874879	93.359375	16.167364
33280	879613	95.312500	14.483607
33536	884773	94.531250	15.537190
33792	889567	95.703125	15.077551
34048	894177	96.875000	15.362903
34304	899126	94.921875	15.016461
34560	903114	97.656250	13.552000
34816	907706	96.093750	14.601626
35072	911798	98.046875	14.310757
35328	916015	98.046875	14.808765
35584	921001	94.531250	14.818182
35840	925681	95.312500	14.262295
36096	930117	95.312500	13.262295
36352	934540	95.703125	13.563265
36608	939017	96.484375	14.481781
36864	944060	95.312500	15.750000
37120	948962	95.312500	15.172131
37376	953167	97.265625	14.076305
37632	957761	96.484375	14.955466
37888	962253	95.312500	13.491803
38144	966926	94.531250	13.524793
38400	971082	96.875000	13.532258
38656	975466	96.484375	14.105263
38912	979939	96.484375	14.465587
39168	984569	96.484375	15.101215
39424	989046	96.093750	14.134146
39680	993142	96.484375	12.939271
39936	997790	94.531250	13.421488
40192	1002827	94.531250	15.028926
40448	1007636	95.312500	14.790984
40704	1012177	96.875000	15.084677
40960	1016460	96.484375	13.696356
41216	1020931	96.484375	14.457490
41472	1025209	96.875000	14.024194
41728	1029159	96.875000	12.701613
41984	1033915	94.531250	13.867769
42240	1038412	96.093750	14.215447
42496	1042803	96.875000	14.479839
42752	1047600	94.921875	14.390947
43008	1052073	96.484375	14.465587
43264	1056564	95.703125	13.840816
43520	1061320	94.140625	13.510373
43776	1065726	96.484375	14.194332
44032	1070451	94.531250	13.739669
44288	1074990	95.312500	13.684426
44544	1079264	95.703125	12.955102
44800	1083416	97.656250	14.208000
45056	1087645	95.703125	12.771429
45312	1092352	94.140625	13.307054
45568	1097015	95.312500	14.192623
45824	1101011	96.875000	12.887097
46080	1105007	96.875000	12.887097
46336	1109963	94.531250	14.694215
46592	1114010	97.265625	13.441767
46848	1118975	94.140625	14.377593
47104	1123832	92.968750	12.844538
47360	1128515	96.093750	14.971545
47616	1132700	96.093750	12.947154
47872	1137449	94.531250	13.838843
48128	1141635	98.046875	14.685259
48384	1145872	96.484375	13.510121
48640	1150539	95.703125	14.559184
48896	1155249	93.359375	12.594142
49152	1159165	96.875000	12.564516
49408	1163652	95.312500	13.471311
49664	1167920	96.484375	13.635628
49920	1172330	96.093750	13.861789
50176	1176882	95.703125	14.089796
50432	1180812	96.484375	12.267206
50688	1184574	96.875000	11.943548
50944	1188821	96.484375	13.550607
51200	1193181	96.093750	13.658537
51456	1197707	93.750000	12.191667
51712	1201966	96.484375	13.599190
51968	1206050	97.265625	13.590361
52224	1209973	97.265625	12.943775
52480	1214308	96.093750	13.556911
52736	1218548	96.093750	13.170732
52992	1222189	98.437500	12.861111
53248	1226341	95.312500	12.098361
53504	1230766	95.312500	13.217213
53760	1234921	95.703125	12.469388
54016	1239172	95.312500	12.504098
54272	1243640	94.531250	12.677686
54528	1248158	95.703125	13.951020
54784	1252369	96.093750	13.052846
55040	1256421	96.093750	12.406504
55296	1260649	96.875000	13.822581
55552	1264135	97.656250	11.544000
55808	1267961	96.093750	11.487805
56064	1271959	96.484375	12.542510
56320	1276469	95.312500	13.565574
56576	1280544	96.093750	12.500000
56832	1284691	96.093750	12.792683
57088	1288392	98.046875	12.752988
57344	1292739	97.265625	14.646586
57600	1296858	97.656250	14.076000
57856	1301599	94.531250	13.805785
58112	1305323	97.656250	12.496000
58368	1309203	97.265625	12.771084
58624	1313391	95.703125	12.604082
58880	1317666	94.531250	11.880165
59136	1321559	96.093750	11.760163
59392	1325450	96.484375	12.109312
59648	1329341	97.265625	12.815261
59904	1333284	96.093750	11.963415
60160	1337542	96.484375	13.595142
60416	1342399	92.968750	12.844538
60672	1346497	96.093750	12.593496
60928	1351017	94.140625	12.531120
61184	1354970	96.484375	12.360324
61440	1358988	97.265625	13.325301
61696	1362523	98.437500	12.440476
61952	1366453	96.484375	12.267206
62208	1370503	96.093750	12.398374
62464	1374034	97.656250	11.724000
62720	1377899	97.265625	12.710843
62976	1382239	96.484375	13.927126
63232	1385525	97.656250	10.744000
63488	1389222	97.265625	12.036145
63744	1393332	96.093750	12.642276
64000	1397091	96.484375	11.574899
64256	1400961	96.093750	11.666667
64512	1404709	96.875000	11.887097
64768	1409184	93.750000	11.979167
65024	1412861	97.265625	11.955823
65280	1416720	96.484375	11.979757
65536	1421173	94.531250	12.615702
65792	1424877	97.265625	12.064257
66048	1428622	97.265625	12.228916
66304	1432199	97.656250	11.908000
66560	1436282	96.484375	12.886640
66816	1440059	96.484375	11.647773
67072	1443810	97.656250	12.604000
67328	1447935	96.093750	12.703252
67584	1451461	97.656250	11.704000
67840	1455932	95.703125	13.759184
68096	1459659	96.093750	11.085366
68352	1463884	94.531250	11.673554
68608	1467557	98.046875	12.641434
68864	1471271	96.875000	11.750000
69120	1474796	97.265625	11.345382
69376	1478924	95.312500	12.000000
69632	1482438	96.875000	10.943548
69888	1487165	92.578125	11.928270
70144	1490932	98.046875	13.015936
70400	1494844	97.265625	12.899598
70656	1498681	96.484375	11.890688
70912	1502952	94.531250	11.863636
71168	1507149	95.312500	12.282787
71424	1511055	95.703125	11.453061
71680	1514418	98.046875	11.406375
71936	1518930	93.359375	11.765690
72192	1523158	94.921875	12.049383
72448	1526549	98.046875	11.517928
72704	1530713	96.093750	12.861789
72960	1534464	96.484375	11.542510
73216	1538540	96.093750	12.504065
73472	1542195	97.656250	12.220000
73728	1546419	95.312500	12.393443
73984	1549427	99.218750	11.055118
74240	1553122	96.875000	11.673387
74496	1557161	95.312500	11.635246
74752	1560986	96.093750	11.483740
75008	1565470	94.531250	12.743802
75264	1569605	94.140625	10.933610
75520	1573180	97.265625	11.546185
75776	1576887	97.265625	12.076305
76032	1580588	96.093750	10.979675
76288	1584899	95.312500	12.750000
76544	1588583	96.093750	10.910569
76800	1591644	98.437500	10.559524
77056	1594748	98.046875	10.374502
77312	1598281	96.875000	11.020161
77568	1602749	93.750000	11.950000
77824	1606092	96.875000	10.254032
78080	1609824	96.484375	11.465587
78336	1613820	95.703125	11.820408
78592	1617238	98.046875	11.625498
78848	1620729	97.656250	11.564000
79104	1624217	96.875000	10.838710
79360	1628477	94.140625	11.452282
79616	1632400	95.703125	11.522449
79872	1635682	97.656250	10.728000
80128	1639292	97.656250	12.040000
80384	1643454	95.312500	12.139344
80640	1647022	96.875000	11.161290
80896	1651015	94.531250	10.714876
81152	1654748	95.703125	10.746939
81408	1658851	94.531250	11.169421
81664	1662128	97.656250	10.708000
81920	1665709	96.875000	11.213710
82176	1668957	97.656250	10.592000
82432	1672432	97.265625	11.144578
82688	1676251	96.484375	11.817814
82944	1679876	96.484375	11.032389
83200	1683312	98.046875	11.697211
83456	1686713	98.046875	11.557769
83712	1690298	96.875000	11.229839
83968	1693743	96.093750	9.939024
84224	1697180	97.656250	11.348000
84480	1701109	96.093750	11.906504
84736	1703929	99.609375	10.666667
84992	1707140	97.656250	10.444000
85248	1711245	94.140625	10.809129
85504	1715127	96.093750	11.715447
85760	1718426	97.656250	10.796000
86016	1721952	96.875000	10.991935
86272	1726195	94.140625	11.381743
86528	1730130	94.921875	10.843621
86784	1734160	95.312500	11.598361
87040	1737363	98.437500	11.123016
87296	1741165	94.921875	10.296296
87552	1744592	97.265625	10.951807
87808	1748091	97.656250	11.596000
88064	1751183	98.828125	11.035573
88320	1754523	97.656250	10.960000
88576	1758051	96.093750	10.276423
88832	1761385	98.437500	11.642857
89088	1764859	96.875000	10.782258
89344	1768583	96.093750	11.073171
89600	1772395	95.312500	10.704918
89856	1775599	98.046875	10.772908
90112	1778980	96.484375	10.044534
90368	1782811	94.921875	10.415638
90624	1786037	97.265625	10.144578
90880	1789396	97.656250	11.036000
91136	1792973	97.265625	11.554217
91392	1796096	98.046875	10.450199
91648	1799519	96.484375	10.214575
91904	1802971	97.265625	11.052209
92160	1806157	96.875000	9.620968
92416	1809793	96.484375	11.076923
92672	1813354	95.703125	10.044898
92928	1816998	95.312500	10.016393
93184	1820640	95.312500	10.008197
93440	1824427	95.703125	10.967347
93696	1828112	95.312500	10.184426
93952	1831805	96.093750	10.947154
94208	1835038	97.656250	10.532000
94464	1838526	96.875000	10.838710
94720	1841679	98.437500	10.924603
94976	1845585	94.921875	10.724280
95232	1849745	94.531250	11.404959
95488	1853161	97.265625	10.907631
95744	1856623	96.875000	10.733871
96000	1860071	96.875000	10.677419
96256	1863808	96.093750	11.126016
96512	1866842	98.046875	10.095618
96768	1870110	96.875000	9.951613
97024	1873376	98.437500	11.373016
97280	1876752	97.265625	10.746988
97536	1880120	97.656250	11.072000
97792	1883784	95.703125	10.465306
98048	1886636	98.828125	10.086957
98304	1890643	95.703125	11.865306
98560	1893611	98.828125	10.545455
98816	1896702	97.656250	9.964000
99072	1899766	97.656250	9.856000
99328	1902907	98.046875	10.521912
99584	1906414	96.484375	10.554656
99840	1909257	99.218750	10.405512
100096	1912675	97.265625	10.915663
100352	1916817	94.140625	10.962656
100608	1920468	95.703125	10.412245
100864	1923611	97.656250	10.172000
101120	1927079	96.875000	10.758065
101376	1930203	98.046875	10.454183
101632	1933303	98.046875	10.358566
101888	1936599	98.046875	11.139442
102144	1939710	97.656250	10.044000
102400	1943264	96.875000	11.104839
102656	1946731	96.484375	10.392713
102912	1949988	97.656250	10.628000
103168	1952997	98.828125	10.707510
103424	1956457	96.875000	10.725806
103680	1959827	96.875000	10.362903
103936	1963009	97.265625	9.967871
104192	1966456	96.875000	10.673387
104448	1969691	98.046875	10.896414
104704	1972782	98.046875	10.322709
104960	1975942	97.656250	10.240000
105216	1978718	99.218750	10.141732
105472	1982075	97.656250	11.028000
105728	1985279	97.265625	10.056225
105984	1988579	97.265625	10.441767
106240	1991993	96.484375	10.178138
106496	1995265	96.484375	9.603239
106752	1998334	98.437500	10.591270
107008	2001123	98.828125	9.837945
107264	2004246	98.046875	10.450199
107520	2007298	97.265625	9.445783
107776	2010088	99.218750	10.196850
108032	2013023	98.046875	9.701195
108288	2016440	96.875000	10.552419
108544	2019558	97.265625	9.710843
108800	2022542	98.046875	9.896414
109056	2025384	98.828125	10.047431
109312	2028605	97.656250	10.484000
109568	2031976	97.265625	10.726908
109824	2034945	98.437500	10.194444
110080	2037888	98.828125	10.446640
110336	2040854	97.656250	9.464000
110592	2043946	98.437500	10.682540
110848	2047241	97.265625	10.421687
111104	2050039	99.218750	10.228346
111360	2053086	97.656250	9.788000
111616	2055885	98.828125	9.877470
111872	2058917	98.046875	10.087649
112128	2062189	97.265625	10.329317
112384	2065566	96.875000	10.391129
112640	2068928	96.484375	9.967611
112896	2071981	97.656250	9.812000
113152	2074986	97.656250	9.620000
113408	2078204	97.656250	10.472000
113664	2081053	98.437500	9.718254
113920	2084025	98.046875	9.848606
114176	2087227	97.265625	10.048193
114432	2090393	97.656250	10.264000
114688	2093302	97.656250	9.236000
114944	2096008	98.828125	9.509881
115200	2098844	98.828125	10.023715
115456	2101434	99.609375	9.764706
115712	2104471	98.437500	10.464286
115968	2107314	99.218750	10.405512
116224	2109852	99.609375	9.560784
116480	2112785	98.046875	9.693227
116736	2115808	97.265625	9.329317
116992	2118782	97.656250	9.496000
117248	2121657	98.828125	10.177866
117504	2124597	98.437500	10.079365
117760	2127501	98.046875	9.577689
118016	2130459	98.437500	10.150794
118272	2133564	98.046875	10.378486
118528	2136675	98.046875	10.402390
118784	2139616	98.437500	10.083333
119040	2142526	99.218750	10.669291
119296	2145424	98.046875	9.553785
119552	2148135	99.218750	9.885827
119808	2150876	98.828125	9.648221
120064	2154178	96.875000	10.088710
120320	2156967	98.437500	9.480159
120576	2159922	98.437500	10.138889
120832	2162751	98.828125	9.996047
121088	2165712	98.437500	10.162698
121344	2168828	98.437500	10.777778
121600	2171661	98.828125	10.011858
121856	2174560	98.046875	9.557769
122112	2178011	96.093750	9.963415
122368	2181182	97.656250	10.284000
122624	2184262	97.265625	9.558233
122880	2187481	96.875000	9.754032
123136	2190413	98.437500	10.047619
123392	2193463	97.656250	9.800000
123648	2196386	98.437500	10.011905
123904	2199440	96.875000	9.088710
124160	2202541	96.875000	9.278226
124416	2205769	96.875000	9.790323
124672	2208857	97.656250	9.952000
124928	2211696	98.828125	10.035573
125184	2214357	98.828125	9.332016
125440	2217663	96.875000	10.104839
125696	2220631	98.046875	9.832669
125952	2223432	99.218750	10.240157
126208	2226307	98.437500	9.821429
126464	2229151	98.046875	9.338645
126720	2231986	98.828125	10.019763
126976	2234958	97.656250	9.488000
127232	2237968	98.437500	10.357143
127488	2241179	98.046875	10.800797
127744	2243842	98.828125	9.339921
128000	2246978	97.265625	9.783133
128256	2250011	98.437500	10.448413
128512	2252873	98.437500	9.769841
128768	2255540	98.828125	9.355731
129024	2258592	97.265625	9.445783
129280	2261630	98.046875	10.111554
129536	2264491	98.046875	9.406375
129792	2267616	98.046875	10.458167
130048	2270466	98.437500	9.722222
130304	2273427	98.437500	10.162698
130560	2276367	98.437500	10.079365
130816	2279414	97.656250	9.788000
131072	2281921	99.609375	9.439216
131328	2284560	99.218750	9.602362
131584	2287274	99.218750	9.897638
131840	2289759	99.609375	9.352941
132096	2292648	98.828125	10.233202
132352	2295655	97.656250	9.628000
132608	2298747	96.875000	9.241935
132864	2301482	98.437500	9.265873
133120	2304895	96.484375	10.174089
133376	2308032	97.265625	9.787149
133632	2311550	95.703125	9.869388
133888	2314415	98.437500	9.781746
134144	2317013	99.609375	9.796078
134400	2319638	99.218750	9.547244
134656	2322646	97.656250	9.632000
134912	2325213	99.218750	9.318898
135168	2328095	97.656250	9.128000
135424	2330548	100.000000	9.582031
135680	2333417	98.828125	10.154150
135936	2336342	98.828125	10.375494
136192	2338865	99.218750	9.145669
136448	2341820	98.437500	10.138889
136704	2344555	98.828125	9.624506
136960	2347253	98.437500	9.119048
137216	2350029	98.437500	9.428571
137472	2353114	98.046875	10.298805
137728	2356140	97.265625	9.341365
137984	2358783	98.828125	9.260870
