256	22884	11.718750	9.466667	53.829595	309.672734
512	41039	32.812500	11.369048	46.428582	309.183913
768	55930	48.046875	12.934959	43.319971	307.598092
1024	69570	55.468750	15.774648	45.348341	307.764176
1280	80959	66.015625	15.911243	47.534519	306.717221
1536	91970	67.578125	15.670520	41.502949	304.662211
1792	101568	73.046875	14.427807	45.214397	299.392320
2048	110966	74.609375	15.172775	44.356518	297.845570
2304	120742	73.046875	15.379679	45.919481	294.549194
2560	129127	80.078125	16.024390	46.877198	296.660470
2816	137622	78.515625	14.900498	46.871034	299.651961
3072	145741	80.859375	15.550725	45.513205	295.848611
3328	152485	85.937500	14.290909	46.592111	297.253284
3584	159396	84.765625	13.875576	45.964824	298.358486
3840	165865	87.109375	14.210762	48.073552	298.898695
4096	171941	88.671875	13.991189	45.009144	297.301606
4352	179220	84.375000	15.180556	46.386105	294.813832
4608	185534	89.843750	16.147826	45.663969	299.293857
4864	192210	87.890625	15.893333	44.555373	295.933377
5120	197874	91.406250	14.803419	46.215717	293.946652
5376	203012	92.968750	14.025210	46.097314	293.733456
5632	208678	92.187500	15.533898	44.558617	299.203550
5888	214079	91.015625	13.309013	46.100802	289.631169
6144	219707	92.968750	16.084034	44.158336	291.330467
6400	223974	95.703125	12.926531	48.482656	282.578237
6656	228461	95.703125	13.824490	44.312049	298.845477
6912	232845	96.093750	13.756098	44.669207	296.258963
7168	237276	96.093750	13.947154	44.329765	298.962340
7424	241877	95.312500	13.938525	49.256827	299.433241
7680	246186	97.656250	14.836000	47.215641	294.381614
7936	251294	95.703125	16.359184	47.387461	299.847447
8192	256048	95.703125	14.914286	47.756197	300.849460
8448	261257	94.531250	15.739669	46.652246	297.692408
8704	265922	96.093750	14.898374	47.816885	298.641808
8960	270492	96.875000	15.201613	46.208543	295.861148
9216	274516	98.046875	14.039841	49.496882	301.927192
9472	279598	94.531250	15.214876	45.379389	298.938933
9728	284245	95.312500	14.127049	47.378840	297.697679
9984	288942	96.093750	15.028455	46.977429	298.524196
10240	293289	97.265625	14.646586	46.573687	300.131778
10496	297831	95.703125	14.048980	46.927535	294.244245
10752	302398	94.921875	13.444444	46.615372	291.936879
11008	307071	96.093750	14.930894	46.819487	300.360942
11264	311939	95.703125	15.379592	46.217057	297.689514
11520	316572	96.484375	15.113360	46.172007	288.136379
11776	321266	96.093750	15.016260	45.270653	295.328369
12032	325945	94.921875	13.905350	46.034243	294.738920
12288	331241	93.750000	15.400000	47.154782	290.308931
12544	335714	96.484375	14.465587	47.922421	292.552388
12800	340383	96.484375	15.259109	48.315128	286.520929
13056	345109	96.484375	15.489879	46.549230	297.049239
13312	349915	96.093750	15.471545	46.469812	291.345267
13568	355384	94.140625	16.468880	46.104253	294.600681
13824	359883	96.484375	14.570850	46.977138	290.933501
14080	364743	94.140625	13.941909	47.102290	295.550493
14336	368982	97.265625	14.212851	48.732324	289.253402
14592	373639	95.312500	14.168033	46.379736	289.112913
14848	378452	94.531250	14.103306	48.551417	294.005709
15104	382881	96.484375	14.287449	49.211614	289.766784
15360	387789	94.531250	14.495868	47.494673	297.734218
15616	392741	94.531250	14.677686	45.954634	292.554781
15872	397430	95.312500	14.299180	46.904901	295.862701
16128	402913	93.359375	15.828452	44.818738	289.826380
16384	407104	97.265625	14.020080	46.294207	292.009547
16640	412427	95.703125	17.236735	44.941485	290.541596
16896	417283	94.921875	14.633745	46.146701	293.241752
17152	422607	93.750000	15.516667	45.497713	290.527517
17408	427403	97.265625	16.449799	48.434858	294.939879
17664	432570	94.140625	15.215768	46.939834	290.632645
17920	437703	94.531250	15.425620	47.589132	295.121716
18176	442981	94.140625	15.676349	42.865098	291.170897
18432	448385	92.968750	15.142857	46.345251	296.192083
18688	453831	93.359375	15.673640	49.048403	295.962958
18944	459253	93.359375	15.573222	47.236311	296.797122
19200	464625	92.578125	14.649789	44.403779	295.548063
19456	469606	94.140625	14.443983	46.535589	293.043977
19712	474910	93.359375	15.079498	46.668009	293.048339
19968	480323	92.968750	15.180672	44.496130	284.552049
20224	485763	93.359375	15.648536	46.394309	294.134504
20480	490867	93.359375	14.242678	45.987081	291.931021
20736	496042	94.531250	15.599174	46.629190	291.801731
20992	501337	92.187500	13.961864	46.524780	294.637818
21248	506531	93.750000	14.975000	47.390035	292.880327
21504	512320	91.796875	15.697872	45.035722	296.911697
21760	517203	93.750000	13.679167	46.824988	295.774040
22016	522548	92.968750	14.894958	45.679981	298.907155
22272	527624	94.921875	15.539095	46.921291	300.613711
22528	532633	96.093750	16.296748	46.553892	297.473894
22784	537886	93.750000	15.220833	48.433918	296.604848
23040	543322	93.359375	15.631799	46.575554	295.444047
23296	548446	94.531250	15.388430	48.285793	296.667161
23552	553577	93.750000	14.712500	48.276149	293.261562
23808	559026	92.968750	15.331933	49.560908	298.667593
24064	564535	93.359375	15.937238	49.123280	296.997643
24320	569536	93.750000	14.170833	48.029263	292.681149
24576	574141	95.703125	14.306122	49.771943	295.812524
24832	578779	96.484375	15.133603	48.242261	309.741259
25088	584170	94.140625	16.145228	51.158962	310.291402
25344	589671	92.968750	15.550420	43.873296	292.121692
25600	594887	92.578125	13.991561	47.443780	295.779238
25856	600387	92.968750	15.546218	49.320026	296.016290
26112	605145	94.531250	13.876033	47.456636	292.083858
26368	610664	92.578125	15.270042	46.008573	299.885110
26624	616278	92.578125	15.670886	49.770214	296.529674
26880	621889	92.187500	15.300847	50.055067	294.750786
27136	627422	91.015625	13.875536	45.391631	297.241966
27392	633233	92.578125	16.502110	48.333612	301.538992
