256	22580	13.281250	11.176471	38.344870	317.522124
512	41277	32.421875	16.831325	38.588794	323.627078
768	57764	43.750000	18.633929	39.551770	326.052606
1024	72864	50.000000	17.968750	36.983774	324.061552
1280	86097	59.375000	18.638158	40.184132	325.931448
1536	99531	56.640625	16.096552	40.786518	326.845958
1792	112642	59.375000	17.835526	41.662858	320.931892
2048	125797	58.593750	17.033333	42.365745	324.268711
2304	138304	60.937500	16.070513	40.090018	324.828740
2560	149268	67.187500	14.906977	39.021837	324.285315
2816	159561	68.359375	12.531429	39.406450	316.459310
3072	169559	70.703125	13.801105	43.481868	312.820360
3328	178416	76.562500	14.576531	42.628906	315.046870
3584	187674	74.609375	14.439791	42.213224	316.358938
3840	195557	80.859375	14.410628	40.968961	311.303555
4096	202674	83.203125	13.225352	39.647313	308.071049
4352	209719	83.984375	13.697674	40.823011	303.528939
4608	215817	88.671875	14.088106	39.711318	309.157683
4864	221897	87.890625	13.244444	41.074457	308.763582
5120	227617	89.843750	13.565217	43.072665	315.391193
5376	233440	90.625000	14.754310	43.580677	316.675470
5632	239815	87.109375	13.789238	43.668904	318.427242
5888	245487	91.015625	14.472103	41.427322	319.883252
6144	250849	91.406250	13.512821	43.824723	320.850132
6400	256420	91.015625	14.038627	43.082533	317.372406
6656	261557	93.359375	14.380753	45.251327	321.974393
6912	266645	94.140625	14.887967	40.932215	317.168678
7168	271860	91.796875	13.255319	42.366827	321.240463
7424	276260	95.312500	13.114754	44.872003	320.126063
7680	281204	94.921875	14.995885	43.185370	320.594742
7936	285833	94.531250	13.342975	45.104303	319.504247
8192	290253	96.484375	14.251012	42.692479	319.075616
8448	294380	97.656250	14.108000	43.453767	319.916334
8704	298520	96.484375	13.117409	45.152557	311.291461
8960	303190	96.484375	15.263158	43.102082	306.289530
9216	307343	97.656250	14.212000	44.696180	309.159831
9472	311243	98.828125	14.229249	43.999750	318.028624
9728	315184	98.046875	13.709163	44.323638	317.820266
9984	319372	96.875000	13.661290	43.266874	318.960598
10240	323755	96.093750	13.752033	45.391484	316.445359
10496	327899	98.046875	14.517928	44.422074	318.415708
10752	332352	96.093750	14.036585	42.467418	317.780102
11008	336759	95.312500	13.143443	44.904120	318.602135
11264	340535	98.437500	13.396825	44.198759	315.930535
11520	344914	97.656250	15.116000	45.797827	319.357842
11776	349331	96.875000	14.584677	44.055148	319.628724
12032	353403	97.656250	13.888000	43.870732	316.706842
12288	357861	96.093750	14.056911	44.917433	304.242707
12544	362014	97.265625	13.867470	46.811689	304.673578
12800	366485	97.265625	15.144578	44.135794	314.600917
13056	371362	94.531250	14.367769	46.263694	317.603989
13312	375859	94.921875	13.156379	44.450197	316.391298
13568	380270	96.875000	14.560484	44.395477	302.569233
13824	384900	95.703125	14.408163	46.000140	294.775711
14080	389461	96.484375	14.821862	43.623137	293.111184
14336	394167	95.703125	14.718367	45.748091	300.807261
14592	398351	97.656250	14.336000	46.035744	297.984639
14848	403507	93.750000	14.816667	45.749823	299.945248
15104	407753	97.265625	14.240964	45.154857	300.403468
15360	412578	95.703125	15.204082	45.580872	309.863859
15616	417237	95.703125	14.526531	45.080828	301.488395
15872	421218	97.265625	13.176707	48.281872	299.665580
16128	425903	95.312500	14.282787	44.373923	302.078152
16384	430363	95.703125	13.714286	49.057811	312.535556
16640	435399	92.578125	13.232068	45.819866	317.233035
16896	440027	94.921875	13.695473	46.857543	304.941903
17152	444599	95.312500	13.819672	45.106212	301.363389
17408	449181	95.703125	14.212245	45.308805	315.505168
17664	453173	97.265625	13.220884	50.013066	314.453415
17920	457936	94.140625	13.539419	44.613440	315.881858
18176	462749	94.921875	14.456790	46.977457	313.564880
18432	467543	94.531250	14.024793	50.337815	310.446911
18688	472059	96.093750	14.292683	46.010248	315.056512
18944	476797	94.921875	14.148148	49.049084	314.643335
19200	481696	94.921875	14.810700	48.698217	315.766183
19456	486694	92.578125	13.071730	41.790621	307.294576
19712	491913	92.187500	13.639831	47.868794	305.187365
19968	496544	94.531250	13.351240	47.519415	306.371010
20224	501283	94.140625	13.439834	46.805889	315.249538
20480	506621	91.406250	13.410256	49.757651	314.985741
20736	512093	91.406250	13.982906	48.762722	317.689983
20992	516908	94.531250	14.111570	49.513494	313.456996
21248	522224	92.578125	14.413502	46.378411	314.493319
21504	527876	91.406250	14.752137	46.931105	317.003931
21760	533602	90.625000	14.336207	44.282511	314.128407
22016	539486	90.625000	15.017241	44.507337	310.096126
22272	545202	90.625000	14.293103	46.504942	309.810686
22528	550696	92.187500	14.805085	46.582448	308.880161
22784	556416	91.406250	15.042735	46.782108	309.568128
23040	562089	91.796875	15.204255	47.315202	306.953920
23296	567969	90.234375	14.632035	48.261842	310.092488
23552	573922	89.453125	14.205240	46.004639	310.071524
23808	580031	89.453125	14.886463	48.522051	305.817314
24064	586484	88.281250	15.278761	47.231880	301.185180
24320	593898	85.937500	17.336364	48.136474	309.131382
24576	600878	87.500000	16.875000	45.305916	311.492763
24832	606655	91.406250	15.286325	45.306748	309.975596
25088	613804	87.109375	17.260090	47.494297	306.754615
25344	620789	87.500000	16.897321	48.542327	311.133300
25600	626883	89.843750	15.191304	47.134064	310.330620
25856	633110	90.234375	16.134199	45.398741	306.927424
26112	639277	89.843750	15.508696	46.806175	307.105520
26368	645423	91.796875	17.217021	47.175956	306.463107
26624	652160	88.281250	16.535398	45.768605	304.763955
26880	658537	89.843750	16.421739	46.592838	306.390540
27136	665014	90.234375	17.216450	49.711706	307.165440
27392	670580	93.359375	16.175732	48.662671	305.025175
27648	676308	92.578125	16.151899	48.994646	298.190298
27904	681878	94.921875	17.572016	49.025450	294.524203
28160	686955	95.703125	16.232653	49.106458	299.054321
28416	693197	91.015625	16.918455	47.424296	305.557340
28672	699188	92.578125	17.261603	49.777530	309.250438
28928	704384	95.703125	16.718367	47.594420	315.296077
29184	709659	94.531250	16.012397	48.619755	320.189108
29440	714549	95.312500	15.122951	45.825844	319.461714
29696	719606	95.312500	15.807377	50.833372	309.090911
29952	724268	97.265625	15.911647	50.293450	304.360800
30208	728720	97.265625	15.068273	47.637603	311.840240
30464	733147	97.265625	14.967871	49.442877	314.497479
30720	737744	97.656250	15.988000	48.638092	296.061331
30976	741970	98.046875	14.844622	48.266123	288.284919
31232	746099	98.046875	14.458167	51.360904	303.108191
31488	750708	96.875000	15.358871	49.806364	306.149529
31744	755384	98.046875	16.637450	45.450700	306.946624
32000	760906	95.312500	17.713115	52.819927	308.892202
32256	766106	95.703125	16.734694	49.181031	308.515894
32512	770814	97.265625	16.096386	53.320065	307.460339
32768	775495	97.656250	16.324000	50.434693	307.818658
33024	780263	96.875000	16.000000	49.698503	307.391095
33280	784808	98.437500	16.448413	47.015164	307.152064
33536	789445	96.484375	15.129555	52.701332	307.299656
33792	794334	97.265625	16.823293	52.739858	299.077665
34048	798927	97.265625	15.634538	50.289864	296.537431
34304	803059	98.437500	14.809524	49.201403	297.319137
34560	807642	97.656250	15.932000	50.243642	306.559479
34816	811985	98.828125	15.980237	49.071519	305.619580
35072	816690	97.656250	16.420000	50.114439	307.547067
35328	820737	98.437500	14.472222	47.359865	300.476382
35584	825841	96.093750	16.682927	52.592148	302.837469
35840	830514	96.093750	14.930894	52.114679	302.815105
36096	835129	96.875000	15.383065	53.125532	299.445744
36352	839945	96.484375	15.854251	53.511658	280.240501
36608	844378	97.656250	15.332000	51.798659	283.472175
36864	848922	97.656250	15.776000	49.790822	281.508638
37120	852991	98.046875	14.219124	45.827470	284.135108
37376	857462	97.656250	15.484000	52.217474	278.298448
37632	861524	98.437500	14.531746	49.470010	288.787553
37888	865683	98.437500	14.916667	51.369153	291.117119
38144	869577	98.437500	13.865079	53.224717	290.068964
38400	874165	98.437500	16.619048	50.504920	292.314464
38656	878160	97.656250	13.580000	51.364795	291.345994
38912	882802	97.265625	15.831325	51.434535	289.950628
39168	887498	97.656250	16.384000	50.519855	292.205840
39424	892712	94.921875	16.106996	53.495226	293.561915
39680	897297	97.656250	15.940000	51.339019	289.823079
39936	901502	97.265625	14.076305	51.077475	284.517351
40192	905888	98.828125	16.150198	49.947103	267.935182
40448	909941	99.218750	15.169291	52.405050	271.225164
40704	914038	98.437500	14.670635	52.378510	269.402867
40960	918641	96.484375	14.991903	48.832272	270.629491
41216	922931	98.046875	15.099602	48.800670	267.000906
41472	926983	98.828125	14.830040	51.397609	268.090795
41728	931376	96.875000	14.487903	53.260252	267.913955
41984	935258	98.437500	13.817460	46.937342	271.230680
42240	939523	99.609375	16.333333	52.026024	268.317324
42496	943791	98.828125	15.683794	52.324266	268.378555
42752	947596	98.828125	13.853755	52.505111	269.148291
43008	951482	99.609375	14.847059	51.754033	269.514932
43264	955902	97.265625	14.939759	51.119870	270.772427
43520	960352	97.656250	15.400000	50.042190	273.245911
43776	964390	98.828125	14.774704	51.933697	267.971210
44032	968286	99.609375	14.886275	53.576432	270.394278
44288	972577	97.656250	14.764000	51.535981	272.546247
44544	976961	97.656250	15.136000	50.566080	273.769605
44800	980874	98.828125	14.280632	52.993846	272.420931
45056	985178	98.046875	15.155378	52.850731	273.860707
45312	989307	99.218750	15.468504	51.780498	285.033403
45568	993405	98.437500	14.674603	50.593382	290.978003
45824	997893	96.875000	14.870968	55.215066	291.757131
46080	1001777	98.437500	13.825397	52.521219	290.517813
46336	1006003	97.265625	14.160643	52.845347	289.741566
46592	1009797	98.437500	13.468254	52.239558	278.334636
46848	1013833	98.437500	14.428571	51.499282	285.431437
47104	1017955	97.656250	14.088000	52.435960	290.668721
47360	1022041	98.437500	14.626984	52.711408	286.546349
47616	1026277	98.437500	15.222222	53.527003	271.940206
47872	1029972	98.828125	13.418972	52.593105	273.538884
48128	1034063	98.828125	14.984190	54.426772	272.588796
