256	22696	12.500000	9.250000	43.149132
512	41504	31.640625	16.148148	35.693937
768	56895	47.656250	16.319672	41.371131
1024	70855	55.468750	18.028169	40.665430
1280	85701	50.781250	17.276923	39.133034
1536	99999	52.734375	16.281481	38.904862
1792	113053	57.421875	14.653061	44.381728
2048	124302	64.843750	13.548193	43.135005
2304	135746	62.890625	12.074534	38.119242
2560	146683	66.406250	13.747059	42.937444
2816	156790	70.703125	14.403315	38.738061
3072	165590	75.000000	12.500000	41.127944
3328	173279	80.859375	13.473430	42.428604
3584	182299	73.828125	12.275132	43.164256
3840	189022	85.546875	13.803653	42.341442
4096	196341	83.203125	14.173709	42.852839
4352	203436	83.593750	13.528037	43.233899
4608	209735	87.890625	14.217778	43.336942
4864	216537	84.765625	13.373272	45.110194
5120	222350	90.625000	14.711207	42.231129
5376	227414	93.359375	14.075314	43.785536
5632	233044	90.625000	13.922414	42.399622
5888	238219	93.359375	14.539749	44.018837
6144	242892	94.531250	13.524793	45.462424
6400	247401	94.531250	12.847107	43.928324
6656	252114	94.140625	13.331950	43.986636
6912	256394	96.484375	13.684211	44.850755
7168	260776	95.703125	13.395918	43.731824
7424	265451	95.703125	14.591837	44.692975
7680	270149	94.140625	13.269710	43.392557
7936	274722	94.531250	13.111570	46.141741
8192	279407	93.359375	12.489540	46.128611
8448	283408	97.656250	13.604000	46.530895
8704	287341	97.656250	13.332000	45.853415
8960	291228	97.656250	13.148000	45.836176
9216	295597	95.703125	13.342857	45.682670
9472	299976	94.531250	12.309917	42.710897
9728	304204	95.703125	12.767347	48.018689
9984	308493	95.703125	13.016327	46.685698
10240	313247	93.750000	13.141667	49.074983
10496	316984	97.656250	12.548000	46.825597
10752	321072	96.093750	12.552846	44.029383
11008	325247	95.703125	12.551020	44.202501
11264	329225	96.484375	12.461538	47.861637
11520	332556	98.437500	11.630952	50.723079
11776	336263	96.875000	11.721774	47.988798
12032	340337	96.875000	13.201613	48.051779
12288	344340	95.703125	11.848980	48.939014
12544	348110	97.656250	12.680000	48.481688
12800	352014	96.484375	12.161943	50.672099
13056	356097	96.093750	12.532520	46.085574
13312	359822	96.875000	11.794355	48.174063
13568	363784	96.093750	12.040650	49.740249
13824	367348	97.656250	11.856000	47.725681
14080	370977	96.875000	11.407258	46.358337
14336	374428	99.218750	12.799213	46.843353
14592	377595	99.218750	11.681102	47.809107
14848	381660	96.093750	12.459350	46.927386
15104	384821	98.828125	11.308300	48.957181
15360	388402	98.046875	12.274900	47.813120
15616	391921	97.265625	11.321285	49.322911
15872	395551	97.265625	11.767068	48.647783
16128	399209	97.656250	12.232000	49.068099
16384	402675	97.265625	11.108434	49.822616
16640	406601	96.093750	11.894309	47.591684
16896	410811	95.312500	12.336066	48.910230
17152	414955	95.312500	12.065574	48.452457
17408	418421	97.265625	11.108434	47.379866
17664	421802	97.656250	11.124000	48.351217
17920	425546	96.484375	11.514170	50.153182
18176	429359	96.093750	11.434959	47.036137
18432	433488	96.093750	12.719512	47.855190
18688	437170	97.265625	11.975904	48.551526
18944	441044	96.093750	11.682927	49.290629
19200	445058	95.703125	11.893878	50.535809
19456	448789	97.265625	12.172691	49.585989
19712	452264	97.656250	11.500000	47.551199
19968	456507	93.750000	11.012500	51.682673
20224	460561	95.703125	12.057143	48.987974
20480	464883	94.140625	11.709544	48.782698
20736	468507	96.484375	11.028340	51.253135
20992	472473	94.921875	10.971193	48.747992
21248	476982	93.750000	12.120833	51.173347
21504	481369	93.750000	11.612500	50.909598
21760	484789	97.656250	11.280000	51.201487
22016	489419	92.968750	11.890756	50.667620
22272	493398	95.312500	11.389344	51.054499
22528	497034	96.875000	11.435484	53.000296
22784	501244	95.312500	12.336066	51.184511
23040	505734	92.187500	10.550847	48.600349
